time,transforms_0,transforms_1,transforms_2,transforms_3,transforms_4,transforms_5,transforms_6
2024/12/16 14:50:57.279171872,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3348704682756979, 'y': 0.0, 'z': 0.0, 'w': 0.9422641718100158}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 200269992}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.381130868,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3348704682756979, 'y': 0.0, 'z': 0.0, 'w': 0.9422641718100158}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 300108887}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.481569371,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3339670245957301, 'y': 0.0, 'z': 0.0, 'w': 0.9425847582486547}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 400052439}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.578993160,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3302855584209267, 'y': 0.0, 'z': 0.0, 'w': 0.943881057071587}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 500123708}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.680781509,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.32439772476902984, 'y': 0.0, 'z': 0.0, 'w': 0.9459207768966048}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 600768485}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.779079288,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.31739363998385495, 'y': 0.0, 'z': 0.0, 'w': 0.9482938770749283}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 699920477}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.877326197,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3038557185830768, 'y': 0.0, 'z': 0.0, 'w': 0.9527180602278734}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 799432819}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:57.980176498,"{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.3038557185830768, 'y': 0.0, 'z': 0.0, 'w': 0.9527180602278734}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091402, 'nsecs': 899951590}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:58.80500249,"{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.29699808823533164, 'y': 0.0, 'z': 0.0, 'w': 0.9548780736746229}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 7331}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:58.179085141,"{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.2900595755974352, 'y': 0.0, 'z': 0.0, 'w': 0.9570085906637599}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 100016812}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:58.279799537,"{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.28317145411441197, 'y': 0.0, 'z': 0.0, 'w': 0.9590693028007566}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 200471006}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
2024/12/16 14:50:58.379743013,"{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0007532152554900265, 'w': 0.9999997163333493}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5233265037117086, 'z': 0.0, 'w': 0.8521322494266246}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7056132013008695, 'w': 0.7085972129143175}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.2765977242105471, 'y': 0.0, 'z': 0.0, 'w': 0.9609857954005077}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7075997613807984, 'w': 0.7066134570568532}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.7057102358257837, 'z': 0.0, 'w': 0.708500573782913}}}","{'header': {'stamp': {'secs': 1734091403, 'nsecs': 301004517}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.0004108447121024128, 'w': 0.9999999156033077}}}"
